nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
         1,-1.099982910E-01,-1.099978638E-01, 0.000000000E+00, 1.000000000E+00
         2,-1.070312996E-01,-1.099978638E-01, 0.000000000E+00, 1.000003596E+00
         3,-1.010706100E-01,-1.099978638E-01, 0.000000000E+00, 1.000018149E+00
         4,-9.506551361E-02,-1.099978638E-01, 0.000000000E+00, 1.000046698E+00
         5,-8.904271698E-02,-1.099978638E-01, 0.000000000E+00, 1.000092686E+00
         6,-8.301896667E-02,-1.099978638E-01, 0.000000000E+00, 1.000156601E+00
         7,-7.699330521E-02,-1.099978638E-01, 0.000000000E+00, 1.000239161E+00
         8,-7.096577454E-02,-1.099978638E-01, 0.000000000E+00, 1.000341064E+00
         9,-6.493646812E-02,-1.099978638E-01, 0.000000000E+00, 1.000462919E+00
        10,-5.890547562E-02,-1.099978638E-01, 0.000000000E+00, 1.000608197E+00
        11,-5.287288094E-02,-1.099978638E-01, 0.000000000E+00, 1.000777847E+00
        12,-4.683876419E-02,-1.099978638E-01, 0.000000000E+00, 1.000973222E+00
        13,-4.080319977E-02,-1.099978638E-01, 0.000000000E+00, 1.001186223E+00
        14,-3.476626301E-02,-1.099978638E-01, 0.000000000E+00, 1.001417834E+00
        15,-2.872802258E-02,-1.099978638E-01, 0.000000000E+00, 1.001662217E+00
        16,-2.268854046E-02,-1.099978638E-01, 0.000000000E+00, 1.001912795E+00
        17,-1.664788055E-02,-1.099978638E-01, 0.000000000E+00, 1.002170367E+00
        18,-1.060610223E-02,-1.099978638E-01, 0.000000000E+00, 1.002419148E+00
        19,-4.563260913E-03,-1.099978638E-01, 0.000000000E+00, 1.002647872E+00
        20, 1.480590224E-03,-1.099978638E-01, 0.000000000E+00, 1.002854552E+00
        21, 7.525400639E-03,-1.099978638E-01, 0.000000000E+00, 1.003029056E+00
        22, 1.357112265E-02,-1.099978638E-01, 0.000000000E+00, 1.003162499E+00
        23, 1.961771107E-02,-1.099978638E-01, 0.000000000E+00, 1.003258778E+00
        24, 2.566512108E-02,-1.099978638E-01, 0.000000000E+00, 1.003315610E+00
        25, 3.171331215E-02,-1.099978638E-01, 0.000000000E+00, 1.003332112E+00
        26, 3.776224709E-02,-1.099978638E-01, 0.000000000E+00, 1.003312324E+00
        27, 4.381188583E-02,-1.099978638E-01, 0.000000000E+00, 1.003258042E+00
        28, 4.986219406E-02,-1.099978638E-01, 0.000000000E+00, 1.003175975E+00
        29, 5.591314125E-02,-1.099978638E-01, 0.000000000E+00, 1.003075428E+00
        30, 6.196469307E-02,-1.099978638E-01, 0.000000000E+00, 1.002963334E+00
        31, 6.801681900E-02,-1.099978638E-01, 0.000000000E+00, 1.002841571E+00
        32, 7.406948853E-02,-1.099978638E-01, 0.000000000E+00, 1.002716047E+00
        33, 8.012267685E-02,-1.099978638E-01, 0.000000000E+00, 1.002590751E+00
        34, 8.617635727E-02,-1.099978638E-01, 0.000000000E+00, 1.002464538E+00
        35, 9.223050690E-02,-1.099978638E-01, 0.000000000E+00, 1.002346260E+00
        36, 9.828510284E-02,-1.099978638E-01, 0.000000000E+00, 1.002238784E+00
        37, 1.043401184E-01,-1.099978638E-01, 0.000000000E+00, 1.002135619E+00
        38, 1.103955345E-01,-1.099978638E-01, 0.000000000E+00, 1.002038957E+00
        39, 1.164513321E-01,-1.099978638E-01, 0.000000000E+00, 1.001953892E+00
        40, 1.225074921E-01,-1.099978638E-01, 0.000000000E+00, 1.001873958E+00
        41, 1.285639954E-01,-1.099978638E-01, 0.000000000E+00, 1.001798733E+00
        42, 1.346208267E-01,-1.099978638E-01, 0.000000000E+00, 1.001732578E+00
        43, 1.406779709E-01,-1.099978638E-01, 0.000000000E+00, 1.001673022E+00
        44, 1.467354050E-01,-1.099978638E-01, 0.000000000E+00, 1.001617722E+00
        45, 1.527931213E-01,-1.099978638E-01, 0.000000000E+00, 1.001568823E+00
        46, 1.588511047E-01,-1.099978638E-01, 0.000000000E+00, 1.001523983E+00
        47, 1.649093399E-01,-1.099978638E-01, 0.000000000E+00, 1.001481218E+00
        48, 1.709678192E-01,-1.099978638E-01, 0.000000000E+00, 1.001442358E+00
        49, 1.770265198E-01,-1.099978638E-01, 0.000000000E+00, 1.001406361E+00
        50, 1.830854340E-01,-1.099978638E-01, 0.000000000E+00, 1.001374295E+00
        51, 1.891413193E-01,-1.099978638E-01, 0.000000000E+00, 1.001345120E+00
        52, 1.951771317E-01,-1.099978638E-01, 0.000000000E+00, 1.001316132E+00
        53, 2.011403427E-01,-1.099978638E-01, 0.000000000E+00, 1.001290971E+00
        54, 2.070462036E-01,-1.099978638E-01, 0.000000000E+00, 1.001267484E+00
        55, 2.099982910E-01,-1.099978638E-01, 0.000000000E+00, 1.001259219E+00
        56, 2.011403427E-01,-1.095129291E-01, 0.000000000E+00, 1.001296099E+00
        57,-1.010706100E-01,-1.084836063E-01, 0.000000000E+00, 1.000018393E+00
        58, 2.070462036E-01,-1.084233722E-01, 0.000000000E+00, 1.001272674E+00
        59,-9.506551361E-02,-1.083783214E-01, 0.000000000E+00, 1.000046557E+00
        60, 1.103955345E-01,-1.083425707E-01, 0.000000000E+00, 1.002042021E+00
        61, 1.164513321E-01,-1.083418975E-01, 0.000000000E+00, 1.001958695E+00
        62, 1.043401184E-01,-1.083393276E-01, 0.000000000E+00, 1.002139106E+00
        63, 1.225074921E-01,-1.083369346E-01, 0.000000000E+00, 1.001878146E+00
        64,-3.476626301E-02,-1.083356180E-01, 0.000000000E+00, 1.001414652E+00
        65, 4.986219406E-02,-1.083351763E-01, 0.000000000E+00, 1.003187690E+00
        66, 5.591314125E-02,-1.083343733E-01, 0.000000000E+00, 1.003084618E+00
        67,-4.080319977E-02,-1.083336376E-01, 0.000000000E+00, 1.001187570E+00
        68,-2.872802258E-02,-1.083325377E-01, 0.000000000E+00, 1.001666047E+00
        69, 1.285639954E-01,-1.083299830E-01, 0.000000000E+00, 1.001803241E+00
        70, 9.828510284E-02,-1.083270257E-01, 0.000000000E+00, 1.002242932E+00
        71,-4.683876419E-02,-1.083262046E-01, 0.000000000E+00, 1.000971196E+00
        72, 4.381188583E-02,-1.083262411E-01, 0.000000000E+00, 1.003269816E+00
        73, 6.196469307E-02,-1.083239848E-01, 0.000000000E+00, 1.002971043E+00
        74, 1.357112265E-02,-1.083225345E-01, 0.000000000E+00, 1.003174194E+00
        75, 1.346208267E-01,-1.083218438E-01, 0.000000000E+00, 1.001737479E+00
        76, 7.525400639E-03,-1.083213643E-01, 0.000000000E+00, 1.003039570E+00
        77,-2.268854046E-02,-1.083202744E-01, 0.000000000E+00, 1.001917030E+00
        78,-1.070312996E-01,-1.083187186E-01, 0.000000000E+00, 1.000003690E+00
        79,-5.287288094E-02,-1.083171016E-01, 0.000000000E+00, 1.000775486E+00
        80, 1.406779709E-01,-1.083170484E-01, 0.000000000E+00, 1.001677698E+00
        81, 1.961771107E-02,-1.083152011E-01, 0.000000000E+00, 1.003273450E+00
        82, 1.467354050E-01,-1.083133900E-01, 0.000000000E+00, 1.001623155E+00
        83, 6.801681900E-02,-1.083130026E-01, 0.000000000E+00, 1.002849017E+00
        84, 1.480590224E-03,-1.083103730E-01, 0.000000000E+00, 1.002866256E+00
        85, 9.223050690E-02,-1.083096652E-01, 0.000000000E+00, 1.002352157E+00
        86, 3.776224709E-02,-1.083093095E-01, 0.000000000E+00, 1.003323119E+00
        87, 1.527931213E-01,-1.083076599E-01, 0.000000000E+00, 1.001574745E+00
        88,-1.664788055E-02,-1.083055000E-01, 0.000000000E+00, 1.002176958E+00
        89, 1.951771317E-01,-1.083050328E-01, 0.000000000E+00, 1.001321992E+00
        90, 2.566512108E-02,-1.083029602E-01, 0.000000000E+00, 1.003329865E+00
        91,-5.890547562E-02,-1.083021122E-01, 0.000000000E+00, 1.000607536E+00
        92, 7.406948853E-02,-1.083008191E-01, 0.000000000E+00, 1.002722109E+00
        93, 3.171331215E-02,-1.083000766E-01, 0.000000000E+00, 1.003347815E+00
        94,-4.563260913E-03,-1.082992588E-01, 0.000000000E+00, 1.002655545E+00
        95, 8.617635727E-02,-1.082957002E-01, 0.000000000E+00, 1.002471414E+00
        96,-1.060610223E-02,-1.082954635E-01, 0.000000000E+00, 1.002426780E+00
        97, 8.012267685E-02,-1.082946721E-01, 0.000000000E+00, 1.002596265E+00
        98, 1.588511047E-01,-1.082903959E-01, 0.000000000E+00, 1.001528775E+00
        99, 1.891413193E-01,-1.082823825E-01, 0.000000000E+00, 1.001351119E+00
       100,-6.493646812E-02,-1.082754761E-01, 0.000000000E+00, 1.000459489E+00
       101, 1.649093399E-01,-1.082626718E-01, 0.000000000E+00, 1.001486754E+00
       102, 1.709678192E-01,-1.082328111E-01, 0.000000000E+00, 1.001448319E+00
       103,-7.096577454E-02,-1.082232426E-01, 0.000000000E+00, 1.000337847E+00
       104, 1.830854340E-01,-1.082091686E-01, 0.000000000E+00, 1.001380853E+00
       105, 1.770265198E-01,-1.082056392E-01, 0.000000000E+00, 1.001413413E+00
       106,-8.904271698E-02,-1.081958838E-01, 0.000000000E+00, 1.000091457E+00
       107,-7.699330521E-02,-1.081501720E-01, 0.000000000E+00, 1.000237047E+00
       108,-8.301896667E-02,-1.081148833E-01, 0.000000000E+00, 1.000154161E+00
       109, 2.032166799E-01,-1.074097487E-01, 0.000000000E+00, 1.001290718E+00
       110,-1.099982910E-01,-1.071069183E-01, 0.000000000E+00, 1.000000000E+00
       111,-1.083239035E-01,-1.071069183E-01, 0.000000000E+00, 1.000001696E+00
       112, 2.083138123E-01,-1.070591965E-01, 0.000000000E+00, 1.001274115E+00
       113, 2.099982910E-01,-1.070591965E-01, 0.000000000E+00, 1.001269462E+00
       114,-1.029113456E-01,-1.070322893E-01, 0.000000000E+00, 1.000010149E+00
       115, 1.975930297E-01,-1.070004849E-01, 0.000000000E+00, 1.001312667E+00
       116,-9.741484604E-02,-1.067854762E-01, 0.000000000E+00, 1.000030905E+00
       117,-9.169267537E-02,-1.066157022E-01, 0.000000000E+00, 1.000066288E+00
       118,-4.381536888E-02,-1.065567334E-01, 0.000000000E+00, 1.001078220E+00
       119,-3.779652219E-02,-1.065561623E-01, 0.000000000E+00, 1.001297056E+00
       120,-3.177003808E-02,-1.065538465E-01, 0.000000000E+00, 1.001540934E+00
       121,-4.982797373E-02,-1.065531208E-01, 0.000000000E+00, 1.000868593E+00
       122, 1.134382710E-01,-1.065495707E-01, 0.000000000E+00, 1.002002362E+00
       123,-5.584132183E-02,-1.065482033E-01, 0.000000000E+00, 1.000687687E+00
       124, 1.194873886E-01,-1.065478109E-01, 0.000000000E+00, 1.001921968E+00
       125, 1.073867136E-01,-1.065471716E-01, 0.000000000E+00, 1.002091671E+00
       126,-2.573359931E-02,-1.065470388E-01, 0.000000000E+00, 1.001792877E+00
       127, 5.290566086E-02,-1.065456146E-01, 0.000000000E+00, 1.003146331E+00
       128, 1.255352575E-01,-1.065454037E-01, 0.000000000E+00, 1.001843148E+00
       129, 5.895883248E-02,-1.065435372E-01, 0.000000000E+00, 1.003035269E+00
       130, 4.684946926E-02,-1.065426774E-01, 0.000000000E+00, 1.003240397E+00
       131, 1.013281184E-01,-1.065424048E-01, 0.000000000E+00, 1.002194073E+00
       132, 1.315811146E-01,-1.065422068E-01, 0.000000000E+00, 1.001773125E+00
       133, 1.376232100E-01,-1.065397429E-01, 0.000000000E+00, 1.001710982E+00
       134, 1.054123460E-02,-1.065394001E-01, 0.000000000E+00, 1.003119928E+00
       135,-1.969232592E-02,-1.065387859E-01, 0.000000000E+00, 1.002051483E+00
       136, 6.500702733E-02,-1.065383307E-01, 0.000000000E+00, 1.002917506E+00
       137, 1.659832782E-02,-1.065373632E-01, 0.000000000E+00, 1.003238533E+00
       138, 4.484790650E-03,-1.065369056E-01, 0.000000000E+00, 1.002966792E+00
       139, 4.079302398E-02,-1.065369924E-01, 0.000000000E+00, 1.003309450E+00
       140, 1.436662942E-01,-1.065371016E-01, 0.000000000E+00, 1.001654022E+00
       141, 9.526797883E-02,-1.065344926E-01, 0.000000000E+00, 1.002300565E+00
       142,-6.186372200E-02,-1.065340459E-01, 0.000000000E+00, 1.000529211E+00
       143, 1.497150092E-01,-1.065330646E-01, 0.000000000E+00, 1.001602584E+00
       144, 2.265395260E-02,-1.065329265E-01, 0.000000000E+00, 1.003317961E+00
       145,-1.566112683E-03,-1.065323261E-01, 0.000000000E+00, 1.002770792E+00
       146,-1.365069897E-02,-1.065320929E-01, 0.000000000E+00, 1.002309250E+00
       147, 3.474543402E-02,-1.065316344E-01, 0.000000000E+00, 1.003349891E+00
       148, 7.105773313E-02,-1.065312050E-01, 0.000000000E+00, 1.002790349E+00
       149, 2.870119303E-02,-1.065301512E-01, 0.000000000E+00, 1.003355234E+00
       150,-7.611126708E-03,-1.065298435E-01, 0.000000000E+00, 1.002549997E+00
       151, 8.921179338E-02,-1.065279932E-01, 0.000000000E+00, 1.002415476E+00
       152, 7.710876488E-02,-1.065260926E-01, 0.000000000E+00, 1.002664370E+00
       153, 1.557741300E-01,-1.065254512E-01, 0.000000000E+00, 1.001556121E+00
       154, 8.316116198E-02,-1.065242352E-01, 0.000000000E+00, 1.002538459E+00
       155, 1.618401488E-01,-1.065119811E-01, 0.000000000E+00, 1.001511442E+00
       156,-6.790470925E-02,-1.065116034E-01, 0.000000000E+00, 1.000393535E+00
       157, 1.679058419E-01,-1.064980158E-01, 0.000000000E+00, 1.001471818E+00
       158, 1.860670591E-01,-1.064965256E-01, 0.000000000E+00, 1.001370935E+00
       159,-8.588310367E-02,-1.064948589E-01, 0.000000000E+00, 1.000119410E+00
       160, 1.739752559E-01,-1.064797598E-01, 0.000000000E+00, 1.001435865E+00
       161, 1.800326931E-01,-1.064771995E-01, 0.000000000E+00, 1.001402030E+00
       162,-7.395520391E-02,-1.064763472E-01, 0.000000000E+00, 1.000283299E+00
       163, 1.922576306E-01,-1.064612862E-01, 0.000000000E+00, 1.001341414E+00
       164,-7.996763651E-02,-1.064583176E-01, 0.000000000E+00, 1.000191315E+00
       165, 2.026076470E-01,-1.044981742E-01, 0.000000000E+00, 1.001308785E+00
       166, 1.984132070E-01,-1.044972302E-01, 0.000000000E+00, 1.001322739E+00
       167,-1.029313440E-01,-1.035813963E-01, 0.000000000E+00, 1.000011635E+00
       168,-9.755206489E-02,-1.035432720E-01, 0.000000000E+00, 1.000031668E+00
       169, 1.922858784E-01,-1.033238466E-01, 0.000000000E+00, 1.001362526E+00
       170, 1.073892109E-01,-1.032722484E-01, 0.000000000E+00, 1.002107798E+00
       171, 1.134376214E-01,-1.032703929E-01, 0.000000000E+00, 1.002018582E+00
       172, 1.194833086E-01,-1.032642303E-01, 0.000000000E+00, 1.001936967E+00
       173, 5.290486556E-02,-1.032606865E-01, 0.000000000E+00, 1.003179708E+00
       174, 1.013379090E-01,-1.032587495E-01, 0.000000000E+00, 1.002208477E+00
       175,-3.177279953E-02,-1.032582057E-01, 0.000000000E+00, 1.001543181E+00
       176,-3.779520433E-02,-1.032543759E-01, 0.000000000E+00, 1.001295200E+00
       177, 4.685652150E-02,-1.032528455E-01, 0.000000000E+00, 1.003277451E+00
       178, 1.255295656E-01,-1.032480504E-01, 0.000000000E+00, 1.001859775E+00
       179,-2.574384302E-02,-1.032423109E-01, 0.000000000E+00, 1.001800581E+00
       180,-4.380965724E-02,-1.032399546E-01, 0.000000000E+00, 1.001081712E+00
       181, 5.895026437E-02,-1.032383374E-01, 0.000000000E+00, 1.003065307E+00
       182, 1.054196334E-02,-1.032356423E-01, 0.000000000E+00, 1.003161842E+00
       183, 1.659217229E-02,-1.032279348E-01, 0.000000000E+00, 1.003284939E+00
       184, 1.315744400E-01,-1.032246978E-01, 0.000000000E+00, 1.001790333E+00
       185, 4.493506583E-03,-1.032193579E-01, 0.000000000E+00, 1.003003002E+00
       186,-4.982094285E-02,-1.032176726E-01, 0.000000000E+00, 1.000868038E+00
       187, 9.528200897E-02,-1.032161985E-01, 0.000000000E+00, 1.002316505E+00
       188, 4.080667392E-02,-1.032144290E-01, 0.000000000E+00, 1.003349537E+00
       189, 6.499790680E-02,-1.032096851E-01, 0.000000000E+00, 1.002942717E+00
       190,-1.970473019E-02,-1.032061479E-01, 0.000000000E+00, 1.002068821E+00
       191, 1.376192738E-01,-1.032055175E-01, 0.000000000E+00, 1.001729131E+00
       192,-1.074167372E-01,-1.032003588E-01, 0.000000000E+00, 1.000002294E+00
       193, 1.436633095E-01,-1.031969499E-01, 0.000000000E+00, 1.001673030E+00
       194, 1.497102941E-01,-1.031941458E-01, 0.000000000E+00, 1.001622106E+00
       195,-5.582944542E-02,-1.031937576E-01, 0.000000000E+00, 1.000686587E+00
       196, 2.264371850E-02,-1.031930231E-01, 0.000000000E+00, 1.003367039E+00
       197,-1.557210199E-03,-1.031835356E-01, 0.000000000E+00, 1.002807717E+00
       198, 7.104757168E-02,-1.031807041E-01, 0.000000000E+00, 1.002812964E+00
       199, 1.557598387E-01,-1.031713185E-01, 0.000000000E+00, 1.001575494E+00
       200, 3.475289818E-02,-1.031690253E-01, 0.000000000E+00, 1.003394955E+00
       201, 8.922322498E-02,-1.031661315E-01, 0.000000000E+00, 1.002435055E+00
       202,-1.365930498E-02,-1.031651323E-01, 0.000000000E+00, 1.002333995E+00
       203, 2.869861988E-02,-1.031633899E-01, 0.000000000E+00, 1.003401565E+00
       204,-7.608237742E-03,-1.031579296E-01, 0.000000000E+00, 1.002577945E+00
       205, 7.710354730E-02,-1.031570667E-01, 0.000000000E+00, 1.002682335E+00
       206,-6.184189561E-02,-1.031565001E-01, 0.000000000E+00, 1.000525266E+00
       207, 8.316190664E-02,-1.031463677E-01, 0.000000000E+00, 1.002558904E+00
       208, 1.618168517E-01,-1.031186080E-01, 0.000000000E+00, 1.001530973E+00
       209,-6.786042498E-02,-1.030766739E-01, 0.000000000E+00, 1.000389307E+00
       210,-9.187275970E-02,-1.030401178E-01, 0.000000000E+00, 1.000066429E+00
       211, 1.678801197E-01,-1.030294643E-01, 0.000000000E+00, 1.001492650E+00
       212, 1.861319943E-01,-1.029972145E-01, 0.000000000E+00, 1.001392260E+00
       213, 1.739515100E-01,-1.029771432E-01, 0.000000000E+00, 1.001456960E+00
       214, 2.070346398E-01,-1.029470763E-01, 0.000000000E+00, 1.001298970E+00
       215, 2.036680049E-01,-1.029431599E-01, 0.000000000E+00, 1.001315631E+00
       216,-7.389026570E-02,-1.029146341E-01, 0.000000000E+00, 1.000279144E+00
       217, 1.800357475E-01,-1.029117009E-01, 0.000000000E+00, 1.001424501E+00
       218, 1.976329912E-01,-1.028258955E-01, 0.000000000E+00, 1.001343793E+00
       219,-7.993454461E-02,-1.026932860E-01, 0.000000000E+00, 1.000187639E+00
       220,-8.596459157E-02,-1.026862899E-01, 0.000000000E+00, 1.000116496E+00
       221,-1.044102673E-01,-1.025802432E-01, 0.000000000E+00, 1.000006213E+00
       222,-9.973051431E-02,-1.021759629E-01, 0.000000000E+00, 1.000019929E+00
       223, 1.942134769E-01,-1.019592866E-01, 0.000000000E+00, 1.001363410E+00
       224,-9.429058190E-02,-1.017429337E-01, 0.000000000E+00, 1.000046676E+00
       225,-3.480609244E-02,-1.014701904E-01, 0.000000000E+00, 1.001414190E+00
       226,-4.080653315E-02,-1.014679666E-01, 0.000000000E+00, 1.001188692E+00
       227, 1.104405014E-01,-1.014643883E-01, 0.000000000E+00, 1.002071205E+00
       228, 1.164773085E-01,-1.014633098E-01, 0.000000000E+00, 1.001986819E+00
       229,-4.679567497E-02,-1.014589885E-01, 0.000000000E+00, 1.000973906E+00
       230,-2.878726107E-02,-1.014576132E-01, 0.000000000E+00, 1.001674216E+00
       231, 1.043912254E-01,-1.014541343E-01, 0.000000000E+00, 1.002166836E+00
       232, 1.225158278E-01,-1.014525197E-01, 0.000000000E+00, 1.001906504E+00
       233, 4.990122656E-02,-1.014493274E-01, 0.000000000E+00, 1.003251735E+00
       234, 5.595655138E-02,-1.014477257E-01, 0.000000000E+00, 1.003142294E+00
       235,-5.277437056E-02,-1.014412407E-01, 0.000000000E+00, 1.000773594E+00
       236, 1.285547979E-01,-1.014387141E-01, 0.000000000E+00, 1.001833513E+00
       237,-2.274921610E-02,-1.014283544E-01, 0.000000000E+00, 1.001938289E+00
       238, 4.383806381E-02,-1.014284546E-01, 0.000000000E+00, 1.003340775E+00
       239, 6.199762306E-02,-1.014282532E-01, 0.000000000E+00, 1.003021428E+00
       240, 9.832422505E-02,-1.014279409E-01, 0.000000000E+00, 1.002269988E+00
       241, 1.356498789E-02,-1.014263067E-01, 0.000000000E+00, 1.003256353E+00
       242, 7.502894155E-03,-1.014244920E-01, 0.000000000E+00, 1.003112470E+00
       243, 1.345843715E-01,-1.014245005E-01, 0.000000000E+00, 1.001769294E+00
       244, 1.888619958E-01,-1.014219417E-01, 0.000000000E+00, 1.001389640E+00
       245,-5.876086542E-02,-1.014150782E-01, 0.000000000E+00, 1.000602433E+00
       246, 1.406077383E-01,-1.014147471E-01, 0.000000000E+00, 1.001711294E+00
       247, 1.963296498E-02,-1.014080128E-01, 0.000000000E+00, 1.003361921E+00
       248, 1.466350820E-01,-1.014071069E-01, 0.000000000E+00, 1.001657725E+00
       249, 6.804040152E-02,-1.014024567E-01, 0.000000000E+00, 1.002892259E+00
       250, 1.440579071E-03,-1.014019646E-01, 0.000000000E+00, 1.002934342E+00
       251, 3.777869416E-02,-1.013956175E-01, 0.000000000E+00, 1.003401883E+00
       252,-1.670079236E-02,-1.013938528E-01, 0.000000000E+00, 1.002215213E+00
       253, 1.526791821E-01,-1.013934636E-01, 0.000000000E+00, 1.001609725E+00
       254, 9.225861558E-02,-1.013907803E-01, 0.000000000E+00, 1.002383197E+00
       255, 2.569211241E-02,-1.013831283E-01, 0.000000000E+00, 1.003417690E+00
       256,-4.614280327E-03,-1.013786881E-01, 0.000000000E+00, 1.002715789E+00
       257, 3.173752136E-02,-1.013766567E-01, 0.000000000E+00, 1.003432016E+00
       258, 7.409188034E-02,-1.013757299E-01, 0.000000000E+00, 1.002758458E+00
       259,-1.065954730E-02,-1.013730021E-01, 0.000000000E+00, 1.002475634E+00
       260, 8.620381496E-02,-1.013633579E-01, 0.000000000E+00, 1.002506816E+00
       261, 8.015005905E-02,-1.013608612E-01, 0.000000000E+00, 1.002630691E+00
       262, 1.587398171E-01,-1.013556463E-01, 0.000000000E+00, 1.001563972E+00
       263,-6.477371824E-02,-1.013551101E-01, 0.000000000E+00, 1.000451771E+00
       264, 1.648189005E-01,-1.012942055E-01, 0.000000000E+00, 1.001523223E+00
       265,-7.083626998E-02,-1.012444337E-01, 0.000000000E+00, 1.000330410E+00
       266, 1.708742410E-01,-1.012385632E-01, 0.000000000E+00, 1.001485895E+00
       267,-8.872777788E-02,-1.012269762E-01, 0.000000000E+00, 1.000088431E+00
       268, 1.830105372E-01,-1.011931439E-01, 0.000000000E+00, 1.001420307E+00
       269, 1.769722312E-01,-1.011700926E-01, 0.000000000E+00, 1.001452362E+00
       270,-1.099982910E-01,-1.011594734E-01, 0.000000000E+00, 1.000000000E+00
       271,-1.095451746E-01,-1.011594734E-01, 0.000000000E+00, 1.000001077E+00
       272,-7.693308365E-02,-1.010740228E-01, 0.000000000E+00, 1.000230109E+00
       273, 2.085834854E-01,-1.010308037E-01, 0.000000000E+00, 1.001312965E+00
       274, 2.099982910E-01,-1.010308037E-01, 0.000000000E+00, 1.001306668E+00
       275,-8.292854160E-02,-1.010055071E-01, 0.000000000E+00, 1.000147960E+00
       276, 1.994442788E-01,-9.989181351E-02, 0.000000000E+00, 1.001355605E+00
       277, 2.022264771E-01,-9.980446792E-02, 0.000000000E+00, 1.001342719E+00
       278,-9.983798360E-02,-9.928466194E-02, 0.000000000E+00, 1.000019527E+00
       279,-1.044568002E-01,-9.829967502E-02, 0.000000000E+00, 1.000006219E+00
       280, 1.043997191E-01,-9.826669389E-02, 0.000000000E+00, 1.002186689E+00
       281, 1.104400435E-01,-9.825825472E-02, 0.000000000E+00, 1.002092542E+00
       282, 4.990671265E-02,-9.825590125E-02, 0.000000000E+00, 1.003299702E+00
       283, 1.164732812E-01,-9.824975450E-02, 0.000000000E+00, 1.002005382E+00
       284,-9.474898715E-02,-9.824535360E-02, 0.000000000E+00, 1.000044978E+00
       285, 1.225058109E-01,-9.824050047E-02, 0.000000000E+00, 1.001926322E+00
       286,-2.879910500E-02,-9.823381917E-02, 0.000000000E+00, 1.001683401E+00
       287,-3.480417886E-02,-9.823307184E-02, 0.000000000E+00, 1.001419372E+00
       288, 9.835250909E-02,-9.822836400E-02, 0.000000000E+00, 1.002289867E+00
       289, 5.594170268E-02,-9.822726437E-02, 0.000000000E+00, 1.003186057E+00
       290, 4.386296015E-02,-9.821829685E-02, 0.000000000E+00, 1.003398201E+00
       291, 1.355988234E-02,-9.821790578E-02, 0.000000000E+00, 1.003332461E+00
       292,-4.079877874E-02,-9.821556991E-02, 0.000000000E+00, 1.001187633E+00
       293, 7.513249596E-03,-9.820634397E-02, 0.000000000E+00, 1.003181499E+00
       294, 1.285395899E-01,-9.820323603E-02, 0.000000000E+00, 1.001854543E+00
       295,-2.277372944E-02,-9.819987977E-02, 0.000000000E+00, 1.001957751E+00
       296, 1.960963052E-02,-9.817959532E-02, 0.000000000E+00, 1.003439439E+00
       297,-4.678081536E-02,-9.817665674E-02, 0.000000000E+00, 1.000971629E+00
       298, 6.197898086E-02,-9.817260156E-02, 0.000000000E+00, 1.003058629E+00
       299, 1.464312138E-03,-9.815901658E-02, 0.000000000E+00, 1.002996379E+00
       300, 1.345720561E-01,-9.815416237E-02, 0.000000000E+00, 1.001792992E+00
       301,-5.276001112E-02,-9.814046061E-02, 0.000000000E+00, 1.000767961E+00
       302, 1.466332813E-01,-9.813407168E-02, 0.000000000E+00, 1.001681741E+00
       303, 1.943056462E-01,-9.813174880E-02, 0.000000000E+00, 1.001390108E+00
       304, 1.526638656E-01,-9.812754916E-02, 0.000000000E+00, 1.001633864E+00
       305, 1.406020108E-01,-9.812705525E-02, 0.000000000E+00, 1.001736408E+00
       306, 6.802056174E-02,-9.812491202E-02, 0.000000000E+00, 1.002926739E+00
       307, 9.229171138E-02,-9.812355145E-02, 0.000000000E+00, 1.002403039E+00
       308, 3.780938886E-02,-9.811547134E-02, 0.000000000E+00, 1.003470098E+00
       309,-1.672919402E-02,-9.811291614E-02, 0.000000000E+00, 1.002247050E+00
       310,-5.873519040E-02,-9.810559457E-02, 0.000000000E+00, 1.000596752E+00
       311, 2.567216690E-02,-9.809635681E-02, 0.000000000E+00, 1.003497209E+00
       312, 7.407608095E-02,-9.809329214E-02, 0.000000000E+00, 1.002786702E+00
       313,-4.597278921E-03,-9.808570233E-02, 0.000000000E+00, 1.002773180E+00
       314, 1.587045020E-01,-9.808042857E-02, 0.000000000E+00, 1.001589083E+00
       315,-1.066452901E-02,-9.805392249E-02, 0.000000000E+00, 1.002518958E+00
       316,-6.472177198E-02,-9.805338549E-02, 0.000000000E+00, 1.000449525E+00
       317, 3.174098188E-02,-9.805195559E-02, 0.000000000E+00, 1.003502190E+00
       318, 8.014203413E-02,-9.805055255E-02, 0.000000000E+00, 1.002656644E+00
       319, 8.621711016E-02,-9.804219412E-02, 0.000000000E+00, 1.002530482E+00
       320, 1.647579603E-01,-9.796084950E-02, 0.000000000E+00, 1.001549479E+00
       321, 1.890836765E-01,-9.793306795E-02, 0.000000000E+00, 1.001416651E+00
       322,-7.072461595E-02,-9.789399676E-02, 0.000000000E+00, 1.000325313E+00
       323, 1.769263377E-01,-9.784091884E-02, 0.000000000E+00, 1.001479098E+00
       324, 1.708385880E-01,-9.777946190E-02, 0.000000000E+00, 1.001513562E+00
