nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
      2175,-6.498074681E-02,-3.447973703E-02, 0.000000000E+00, 9.971212994E-01
      2176,-4.342011827E-02,-3.446152349E-02, 0.000000000E+00, 9.934070214E-01
      2177,-2.093440457E-02,-3.444840055E-02, 0.000000000E+00, 9.962706098E-01
      2178,-2.816809260E-02,-3.443655438E-02, 0.000000000E+00, 9.931716734E-01
      2179, 7.233248924E-03,-3.443242083E-02, 0.000000000E+00, 1.031063125E+00
      2180, 4.134884779E-02,-3.440989090E-02, 0.000000000E+00, 1.014087561E+00
      2181, 7.850997133E-02,-3.438636360E-02, 0.000000000E+00, 9.987866140E-01
      2182, 1.634080612E-02,-3.437126586E-02, 0.000000000E+00, 1.030526278E+00
      2183, 1.029053342E-01,-3.435892670E-02, 0.000000000E+00, 9.930739661E-01
      2184, 2.546635679E-02,-3.430248526E-02, 0.000000000E+00, 1.025066891E+00
      2185,-3.111999298E-02,-3.424369080E-02, 0.000000000E+00, 9.924628361E-01
      2186, 3.538381276E-02,-3.419652884E-02, 0.000000000E+00, 1.017694417E+00
      2187, 5.950876602E-02,-3.416105113E-02, 0.000000000E+00, 1.004769741E+00
      2188,-7.070293452E-02,-3.409048361E-02, 0.000000000E+00, 9.978103902E-01
      2189, 1.073101821E-01,-3.406595949E-02, 0.000000000E+00, 9.912966550E-01
      2190, 6.791136905E-02,-3.400107371E-02, 0.000000000E+00, 1.001287094E+00
      2191,-4.584376286E-02,-3.396167761E-02, 0.000000000E+00, 9.936036459E-01
      2192,-7.331284887E-02,-3.394678476E-02, 0.000000000E+00, 9.981185413E-01
      2193, 2.083204989E-01,-3.387627697E-02, 0.000000000E+00, 9.777414677E-01
      2194, 2.099982910E-01,-3.387627697E-02, 0.000000000E+00, 9.773507931E-01
      2195, 1.210986028E-01,-3.383589673E-02, 0.000000000E+00, 9.869574463E-01
      2196, 2.013615256E-01,-3.382541525E-02, 0.000000000E+00, 9.781329930E-01
      2197, 1.980904376E-01,-3.381734933E-02, 0.000000000E+00, 9.780494683E-01
      2198, 8.461286110E-02,-3.378763116E-02, 0.000000000E+00, 9.961264239E-01
      2199, 2.696813083E-02,-3.378179397E-02, 0.000000000E+00, 1.023894768E+00
      2200, 1.911893900E-01,-3.374894792E-02, 0.000000000E+00, 9.782962957E-01
      2201, 1.527201517E-01,-3.374622359E-02, 0.000000000E+00, 9.832691899E-01
      2202,-7.650811907E-03,-3.374277512E-02, 0.000000000E+00, 1.013619562E+00
      2203, 1.908947617E-02,-3.373693940E-02, 0.000000000E+00, 1.030101670E+00
      2204, 1.267027381E-01,-3.373601707E-02, 0.000000000E+00, 9.864753562E-01
      2205, 1.879794446E-01,-3.373290681E-02, 0.000000000E+00, 9.786345412E-01
      2206, 1.469432422E-01,-3.372456283E-02, 0.000000000E+00, 9.830610698E-01
      2207, 4.466590896E-03,-3.371285032E-02, 0.000000000E+00, 1.030662246E+00
      2208, 9.280092665E-02,-3.370679031E-02, 0.000000000E+00, 9.941330762E-01
      2209, 1.118062356E-01,-3.368948032E-02, 0.000000000E+00, 9.894407025E-01
      2210,-1.099982910E-01,-3.363874626E-02, 0.000000000E+00, 1.000000000E+00
      2211,-1.084009647E-01,-3.363874626E-02, 0.000000000E+00, 9.999867108E-01
      2212, 1.811257059E-01,-3.363519283E-02, 0.000000000E+00, 9.789405748E-01
      2213,-7.955435837E-02,-3.363390306E-02, 0.000000000E+00, 9.987104041E-01
      2214,-1.139907312E-02,-3.362237183E-02, 0.000000000E+00, 1.007212549E+00
      2215, 1.443056546E-01,-3.361478048E-02, 0.000000000E+00, 9.832106325E-01
      2216, 1.779419195E-01,-3.360719915E-02, 0.000000000E+00, 9.789694462E-01
      2217, 9.667307924E-02,-3.359767559E-02, 0.000000000E+00, 9.920483160E-01
      2218,-9.845261302E-02,-3.358510884E-02, 0.000000000E+00, 9.998092327E-01
      2219,-3.878457412E-03,-3.358297152E-02, 0.000000000E+00, 1.020497397E+00
      2220, 1.163641926E-01,-3.358189372E-02, 0.000000000E+00, 9.880960178E-01
      2221, 3.749512695E-02,-3.357486195E-02, 0.000000000E+00, 1.015799404E+00
      2222,-1.015168534E-01,-3.356626894E-02, 0.000000000E+00, 9.998982435E-01
      2223, 5.746824389E-02,-3.355522962E-02, 0.000000000E+00, 1.004679517E+00
      2224,-8.877832021E-02,-3.354945999E-02, 0.000000000E+00, 9.993850777E-01
      2225,-8.218391490E-02,-3.354393561E-02, 0.000000000E+00, 9.989615646E-01
      2226, 1.297085562E-01,-3.351780228E-02, 0.000000000E+00, 9.847391370E-01
      2227,-9.168333129E-02,-3.350513432E-02, 0.000000000E+00, 9.995550723E-01
      2228, 1.711017541E-01,-3.349885522E-02, 0.000000000E+00, 9.787992786E-01
      2229, 1.678712057E-01,-3.343556563E-02, 0.000000000E+00, 9.793137506E-01
      2230, 1.384141503E-01,-3.341534360E-02, 0.000000000E+00, 9.835611012E-01
      2231, 1.355174106E-01,-3.335576520E-02, 0.000000000E+00, 9.837452238E-01
      2232, 1.608307187E-01,-3.332699930E-02, 0.000000000E+00, 9.795272900E-01
      2233,-5.067858992E-02,-3.328871131E-02, 0.000000000E+00, 9.942824781E-01
      2234, 1.008104745E-01,-3.328054792E-02, 0.000000000E+00, 9.901448623E-01
      2235, 7.388100744E-02,-3.327154001E-02, 0.000000000E+00, 9.974016864E-01
      2236, 8.244879163E-02,-3.324087672E-02, 0.000000000E+00, 9.947796467E-01
      2237,-2.450923407E-02,-3.321409612E-02, 0.000000000E+00, 9.929043855E-01
      2238, 3.159999169E-02,-3.314438230E-02, 0.000000000E+00, 1.020126815E+00
      2239,-3.921755811E-02,-3.312559241E-02, 0.000000000E+00, 9.919175504E-01
      2240,-1.509467024E-02,-3.307791825E-02, 0.000000000E+00, 1.001383159E+00
      2241, 2.319140098E-02,-3.306791515E-02, 0.000000000E+00, 1.027151080E+00
      2242, 1.580492168E-01,-3.298109129E-02, 0.000000000E+00, 9.774994422E-01
      2243,-2.779209820E-02,-3.296813935E-02, 0.000000000E+00, 9.913590449E-01
      2244,-5.308760081E-02,-3.296755751E-02, 0.000000000E+00, 9.946985591E-01
      2245, 6.334070442E-02,-3.295365250E-02, 0.000000000E+00, 1.000342288E+00
      2246, 1.051557262E-01,-3.295353329E-02, 0.000000000E+00, 9.880823917E-01
      2247, 1.537503035E-02,-3.294212390E-02, 0.000000000E+00, 1.033147476E+00
      2248, 4.927495439E-02,-3.292875615E-02, 0.000000000E+00, 1.007211147E+00
      2249, 4.549706949E-02,-3.289768285E-02, 0.000000000E+00, 1.009356268E+00
      2250, 8.502082295E-03,-3.288348685E-02, 0.000000000E+00, 1.035112586E+00
      2251, 3.551082254E-05,-3.285756676E-02, 0.000000000E+00, 1.027756766E+00
      2252, 9.953525706E-03,-3.278940914E-02, 0.000000000E+00, 1.035187804E+00
      2253,-9.492160948E-03,-3.276361937E-02, 0.000000000E+00, 1.010551666E+00
      2254, 7.176212178E-02,-3.274542011E-02, 0.000000000E+00, 9.965952846E-01
      2255,-5.835894992E-03,-3.273070561E-02, 0.000000000E+00, 1.017750869E+00
      2256, 1.414820140E-02,-3.272783696E-02, 0.000000000E+00, 1.034177303E+00
      2257,-5.818600315E-02,-3.265084671E-02, 0.000000000E+00, 9.955990386E-01
      2258, 8.841633032E-02,-3.262033040E-02, 0.000000000E+00, 9.913493821E-01
      2259,-4.180660691E-02,-3.261589673E-02, 0.000000000E+00, 9.920012488E-01
      2260, 3.380469978E-02,-3.260821192E-02, 0.000000000E+00, 1.017964709E+00
      2261, 1.096768276E-01,-3.258504560E-02, 0.000000000E+00, 9.858535508E-01
      2262, 1.181868957E-01,-3.248471142E-02, 0.000000000E+00, 9.832653754E-01
      2263, 6.130932906E-02,-3.241409894E-02, 0.000000000E+00, 9.998631796E-01
      2264, 4.169900395E-02,-3.241360671E-02, 0.000000000E+00, 1.011109089E+00
      2265, 5.304629519E-02,-3.238280218E-02, 0.000000000E+00, 1.003714270E+00
      2266, 1.140829530E-01,-3.238275297E-02, 0.000000000E+00, 9.838888467E-01
      2267,-6.074636715E-02,-3.237773905E-02, 0.000000000E+00, 9.960420046E-01
      2268,-1.308774909E-02,-3.235740408E-02, 0.000000000E+00, 1.003923968E+00
      2269,-2.587924471E-02,-3.231172670E-02, 0.000000000E+00, 9.912622398E-01
      2270,-3.180746290E-02,-3.216887558E-02, 0.000000000E+00, 9.906099146E-01
      2271,-2.010290688E-03,-3.214723082E-02, 0.000000000E+00, 1.025404090E+00
      2272,-3.465069544E-02,-3.212490826E-02, 0.000000000E+00, 9.908802581E-01
      2273, 8.639162693E-02,-3.209237898E-02, 0.000000000E+00, 9.899570842E-01
      2274, 7.779736494E-02,-3.204505445E-02, 0.000000000E+00, 9.922717445E-01
      2275, 4.740078384E-02,-3.190400858E-02, 0.000000000E+00, 1.005924268E+00
      2276,-6.623230995E-02,-3.188790632E-02, 0.000000000E+00, 9.969084326E-01
      2277,-2.180304460E-02,-3.188772018E-02, 0.000000000E+00, 9.935597845E-01
      2278, 1.921922540E-02,-3.181327316E-02, 0.000000000E+00, 1.031947645E+00
      2279, 2.765642519E-02,-3.181150769E-02, 0.000000000E+00, 1.023105399E+00
      2280,-4.661974961E-02,-3.178570578E-02, 0.000000000E+00, 9.926996736E-01
      2281, 3.885661534E-03,-3.176062009E-02, 0.000000000E+00, 1.034603689E+00
      2282,-1.809149264E-02,-3.175334164E-02, 0.000000000E+00, 9.960928784E-01
      2283, 6.716168380E-02,-3.170016318E-02, 0.000000000E+00, 9.951751055E-01
      2284,-2.265392477E-02,-3.168213563E-02, 0.000000000E+00, 9.919487330E-01
      2285, 3.800441307E-02,-3.166353873E-02, 0.000000000E+00, 1.012838272E+00
      2286, 5.121304314E-02,-3.163124347E-02, 0.000000000E+00, 1.002772720E+00
      2287, 1.230140980E-01,-3.162898330E-02, 0.000000000E+00, 9.790759671E-01
      2288,-6.890109308E-02,-3.162755630E-02, 0.000000000E+00, 9.973031594E-01
      2289, 9.236918851E-02,-3.161327055E-02, 0.000000000E+00, 9.858804613E-01
      2290, 1.251783751E-01,-3.161158162E-02, 0.000000000E+00, 9.780156377E-01
      2291, 4.368932215E-02,-3.158682688E-02, 0.000000000E+00, 1.008035185E+00
      2292,-3.794543818E-02,-3.156775553E-02, 0.000000000E+00, 9.902656375E-01
      2293, 2.285020924E-02,-3.151387088E-02, 0.000000000E+00, 1.028500442E+00
      2294, 7.564184802E-02,-3.150112939E-02, 0.000000000E+00, 9.911716591E-01
      2295,-3.522674357E-02,-3.149974619E-02, 0.000000000E+00, 9.895784686E-01
      2296,-1.679959710E-02,-3.145242409E-02, 0.000000000E+00, 9.977668688E-01
      2297, 3.010899772E-02,-3.138842700E-02, 0.000000000E+00, 1.020517494E+00
      2298, 5.684397040E-02,-3.136537150E-02, 0.000000000E+00, 9.988039764E-01
      2299,-4.915213877E-02,-3.134783669E-02, 0.000000000E+00, 9.931401409E-01
      2300, 1.517321146E-01,-3.129329386E-02, 0.000000000E+00, 9.733720709E-01
      2301, 1.707415801E-03,-3.120767816E-02, 0.000000000E+00, 1.033155483E+00
      2302, 6.511664289E-02,-3.118933297E-02, 0.000000000E+00, 9.942908140E-01
      2303,-2.901024320E-02,-3.109338905E-02, 0.000000000E+00, 9.893277312E-01
      2304, 1.487270484E-01,-3.104869832E-02, 0.000000000E+00, 9.728911430E-01
      2305, 9.646608504E-02,-3.099995606E-02, 0.000000000E+00, 9.828980299E-01
      2306, 4.007182678E-02,-3.098048275E-02, 0.000000000E+00, 1.009898605E+00
      2307, 1.699494356E-02,-3.096699035E-02, 0.000000000E+00, 1.034241361E+00
      2308, 1.427889337E-01,-3.092868501E-02, 0.000000000E+00, 9.729934623E-01
      2309,-7.492901254E-02,-3.092307081E-02, 0.000000000E+00, 9.980193013E-01
      2310, 9.029157093E-02,-3.091732295E-02, 0.000000000E+00, 9.836505909E-01
      2311, 1.399767906E-01,-3.084288233E-02, 0.000000000E+00, 9.735466077E-01
      2312, 8.173407185E-02,-3.084152969E-02, 0.000000000E+00, 9.857984083E-01
      2313, 2.054681617E-02,-3.080329227E-02, 0.000000000E+00, 1.031123797E+00
      2314, 2.065101719E-01,-3.079450335E-02, 0.000000000E+00, 9.675689418E-01
      2315, 2.031939061E-01,-3.079074026E-02, 0.000000000E+00, 9.676744035E-01
      2316,-3.064472937E-02,-3.076292235E-02, 0.000000000E+00, 9.888411563E-01
      2317, 5.496516365E-02,-3.076254227E-02, 0.000000000E+00, 9.978917948E-01
      2318,-7.749589518E-02,-3.075165617E-02, 0.000000000E+00, 9.983574386E-01
      2319, 1.962657904E-01,-3.074104803E-02, 0.000000000E+00, 9.675701722E-01
      2320, 1.930399224E-01,-3.072884904E-02, 0.000000000E+00, 9.675550808E-01
      2321, 1.006137843E-01,-3.067598130E-02, 0.000000000E+00, 9.803230662E-01
      2322, 1.861625980E-01,-3.066287389E-02, 0.000000000E+00, 9.680920234E-01
      2323, 1.829861784E-01,-3.063753721E-02, 0.000000000E+00, 9.681595086E-01
      2324,-5.413886134E-02,-3.061476684E-02, 0.000000000E+00, 9.941532818E-01
      2325,-8.400562476E-02,-3.057635876E-02, 0.000000000E+00, 9.989487280E-01
      2326,-1.033762601E-01,-3.055046595E-02, 0.000000000E+00, 9.999221146E-01
      2327, 1.761504682E-01,-3.054954617E-02, 0.000000000E+00, 9.682276472E-01
      2328,-1.065406178E-01,-3.054007037E-02, 0.000000000E+00, 9.999761545E-01
      2329,-1.991845452E-02,-3.053856860E-02, 0.000000000E+00, 9.931605271E-01
      2330,-1.289602537E-02,-3.053153346E-02, 0.000000000E+00, 1.003139661E+00
      2331,-9.352651497E-02,-3.052796607E-02, 0.000000000E+00, 9.995829653E-01
      2332,-8.680774587E-02,-3.049331848E-02, 0.000000000E+00, 9.991961563E-01
      2333, 1.729935828E-01,-3.049326628E-02, 0.000000000E+00, 9.680342142E-01
      2334,-9.654073727E-02,-3.049234614E-02, 0.000000000E+00, 9.997235112E-01
      2335, 1.324674659E-02,-3.049202133E-02, 0.000000000E+00, 1.038186659E+00
      2336, 1.311986314E-01,-3.048162907E-02, 0.000000000E+00, 9.734469326E-01
      2337, 1.339547129E-01,-3.048005970E-02, 0.000000000E+00, 9.731794194E-01
      2338, 7.100906636E-02,-3.043024567E-02, 0.000000000E+00, 9.878469197E-01
      2339, 1.661387349E-01,-3.038209820E-02, 0.000000000E+00, 9.678521559E-01
      2340,-2.570203708E-02,-3.037535590E-02, 0.000000000E+00, 9.891254342E-01
      2341,-4.261895031E-02,-3.036252184E-02, 0.000000000E+00, 9.907319455E-01
      2342, 1.049517048E-01,-3.035475175E-02, 0.000000000E+00, 9.774213127E-01
      2343, 3.444284634E-02,-3.032158008E-02, 0.000000000E+00, 1.013710496E+00
      2344,-5.651417618E-02,-3.030494692E-02, 0.000000000E+00, 9.946894811E-01
      2345, 1.136180513E-02,-3.030165442E-02, 0.000000000E+00, 1.039347388E+00
      2346, 7.956898157E-02,-3.028208987E-02, 0.000000000E+00, 9.840566844E-01
      2347, 7.205852707E-03,-3.025766318E-02, 0.000000000E+00, 1.040487970E+00
      2348, 1.631209549E-01,-3.020780322E-02, 0.000000000E+00, 9.677183956E-01
      2349, 6.059767959E-02,-3.017938647E-02, 0.000000000E+00, 9.915504734E-01
      2350,-5.938390088E-03,-3.016333798E-02, 0.000000000E+00, 1.019223938E+00
      2351,-6.180293357E-02,-3.009628676E-02, 0.000000000E+00, 9.957861048E-01
      2352, 9.426951706E-02,-3.008836982E-02, 0.000000000E+00, 9.786001984E-01
      2353, 5.362288242E-03,-3.006347322E-02, 0.000000000E+00, 1.040276070E+00
      2354, 2.640887824E-02,-3.001524959E-02, 0.000000000E+00, 1.022770622E+00
      2355, 1.094172657E-01,-2.999318241E-02, 0.000000000E+00, 9.742912623E-01
      2356,-9.498807141E-03,-2.996562807E-02, 0.000000000E+00, 1.010252381E+00
      2357, 6.893004502E-02,-2.992187032E-02, 0.000000000E+00, 9.867385435E-01
      2358,-2.385071228E-03,-2.991832174E-02, 0.000000000E+00, 1.028316402E+00
      2359,-4.509361119E-02,-2.988790494E-02, 0.000000000E+00, 9.912304583E-01
      2360, 2.433284768E-02,-2.987310586E-02, 0.000000000E+00, 1.025791737E+00
      2361, 3.632745129E-02,-2.985749390E-02, 0.000000000E+00, 1.010601856E+00
      2362,-2.376648303E-02,-2.978278789E-02, 0.000000000E+00, 9.893830240E-01
      2363, 4.740175444E-02,-2.974769116E-02, 0.000000000E+00, 9.990589789E-01
      2364,-6.456100920E-02,-2.973234136E-02, 0.000000000E+00, 9.962609603E-01
      2365,-1.608739341E-02,-2.972241984E-02, 0.000000000E+00, 9.962715932E-01
      2366, 3.074149116E-02,-2.971815176E-02, 0.000000000E+00, 1.016361749E+00
      2367, 1.184494892E-01,-2.970993248E-02, 0.000000000E+00, 9.716711017E-01
      2368, 9.840609892E-02,-2.965925921E-02, 0.000000000E+00, 9.756223750E-01
      2369, 8.567602514E-02,-2.965581833E-02, 0.000000000E+00, 9.793733977E-01
      2370, 5.866582608E-02,-2.965486978E-02, 0.000000000E+00, 9.906737063E-01
      2371, 4.392504242E-02,-2.950475032E-02, 0.000000000E+00, 1.001271179E+00
      2372, 5.087103112E-02,-2.946201614E-02, 0.000000000E+00, 9.948046169E-01
      2373,-1.081908030E-02,-2.942029818E-02, 0.000000000E+00, 1.006060921E+00
      2374,-1.424317665E-02,-2.940875914E-02, 0.000000000E+00, 9.991587300E-01
      2375,-2.709499814E-02,-2.940745003E-02, 0.000000000E+00, 9.877590982E-01
      2376, 1.650355037E-02,-2.935825942E-02, 0.000000000E+00, 1.036745861E+00
      2377, 1.027033039E-01,-2.927213517E-02, 0.000000000E+00, 9.725378032E-01
      2378, 1.147017318E-03,-2.922029952E-02, 0.000000000E+00, 1.037368310E+00
      2379, 1.565895823E-01,-2.920948471E-02, 0.000000000E+00, 9.639953390E-01
      2380,-2.000433753E-02,-2.919258675E-02, 0.000000000E+00, 9.903129213E-01
      2381, 1.140174059E-01,-2.919180009E-02, 0.000000000E+00, 9.710006614E-01
      2382, 7.490134155E-02,-2.916934679E-02, 0.000000000E+00, 9.804654989E-01
      2383,-7.970539957E-03,-2.914210957E-02, 0.000000000E+00, 1.014827235E+00
      2384,-4.245501207E-03,-2.914039663E-02, 0.000000000E+00, 1.024944934E+00
      2385, 3.313282891E-02,-2.910996114E-02, 0.000000000E+00, 1.011813594E+00
      2386, 8.354489412E-02,-2.907718368E-02, 0.000000000E+00, 9.765239541E-01
      2387, 4.044180607E-02,-2.907422316E-02, 0.000000000E+00, 1.003043793E+00
      2388,-4.999020155E-02,-2.900458692E-02, 0.000000000E+00, 9.924053528E-01
      2389, 1.454170763E-02,-2.897007494E-02, 0.000000000E+00, 1.039561024E+00
      2390, 1.534849470E-01,-2.895297829E-02, 0.000000000E+00, 9.617060431E-01
      2391, 6.435699829E-02,-2.891233333E-02, 0.000000000E+00, 9.835428771E-01
      2392, 1.211411920E-01,-2.890035645E-02, 0.000000000E+00, 9.682555048E-01
      2393, 1.071406254E-01,-2.887387081E-02, 0.000000000E+00, 9.692282092E-01
      2394, 1.388145463E-01,-2.885117481E-02, 0.000000000E+00, 9.622608536E-01
      2395,-7.018331049E-02,-2.882779597E-02, 0.000000000E+00, 9.971585481E-01
      2396, 1.265048474E-01,-2.870727837E-02, 0.000000000E+00, 9.646392402E-01
      2397, 4.565344868E-02,-2.870711603E-02, 0.000000000E+00, 9.957388995E-01
      2398, 4.912871018E-02,-2.868942748E-02, 0.000000000E+00, 9.925261553E-01
      2399, 7.277518076E-02,-2.864713324E-02, 0.000000000E+00, 9.779645121E-01
      2400,-7.555624185E-04,-2.863857382E-02, 0.000000000E+00, 1.034803830E+00
      2401, 1.037188904E-02,-2.861347862E-02, 0.000000000E+00, 1.044293025E+00
      2402,-5.248383664E-02,-2.861118927E-02, 0.000000000E+00, 9.929850653E-01
      2403, 5.436911257E-02,-2.859694071E-02, 0.000000000E+00, 9.881234176E-01
      2404,-3.462530514E-02,-2.859352101E-02, 0.000000000E+00, 9.870175271E-01
      2405,-3.123787695E-02,-2.859122207E-02, 0.000000000E+00, 9.859650789E-01
      2406,-3.906961511E-02,-2.858388431E-02, 0.000000000E+00, 9.883574652E-01
      2407, 8.970104140E-02,-2.854600475E-02, 0.000000000E+00, 9.711423356E-01
      2408,-7.295875644E-02,-2.850850925E-02, 0.000000000E+00, 9.975622571E-01
      2409, 8.667470230E-03,-2.847951158E-02, 0.000000000E+00, 1.045491239E+00
      2410, 1.354075278E-01,-2.847639648E-02, 0.000000000E+00, 9.618132633E-01
      2411,-2.334845297E-02,-2.847063369E-02, 0.000000000E+00, 9.866519861E-01
      2412, 3.691693178E-02,-2.844012741E-02, 0.000000000E+00, 1.003846094E+00
      2413, 6.237340422E-02,-2.842430029E-02, 0.000000000E+00, 9.813391921E-01
      2414, 2.005802766E-02,-2.838297910E-02, 0.000000000E+00, 1.032018478E+00
      2415, 4.235530390E-02,-2.835590683E-02, 0.000000000E+00, 9.975003794E-01
      2416, 1.472764565E-01,-2.829021471E-02, 0.000000000E+00, 9.600959523E-01
      2417, 1.295551620E-01,-2.828331656E-02, 0.000000000E+00, 9.618223518E-01
      2418, 1.444864685E-01,-2.823478405E-02, 0.000000000E+00, 9.602217241E-01
      2419,-4.084161809E-02,-2.821290639E-02, 0.000000000E+00, 9.887218485E-01
      2420,-5.757217643E-02,-2.817810003E-02, 0.000000000E+00, 9.943024094E-01
      2421, 1.120072202E-01,-2.816925954E-02, 0.000000000E+00, 9.650379130E-01
      2422, 1.164250737E-01,-2.809109776E-02, 0.000000000E+00, 9.633290021E-01
      2423, 5.264625046E-02,-2.805222120E-02, 0.000000000E+00, 9.861468565E-01
      2424, 4.460964455E-03,-2.801045423E-02, 0.000000000E+00, 1.046034610E+00
      2425,-2.180814901E-02,-2.796978026E-02, 0.000000000E+00, 9.868830152E-01
      2426, 3.924039361E-02,-2.795720276E-02, 0.000000000E+00, 9.993540684E-01
      2427, 7.884255756E-02,-2.793171863E-02, 0.000000000E+00, 9.716642611E-01
      2428, 1.785800118E-02,-2.790476870E-02, 0.000000000E+00, 1.035234024E+00
      2429, 8.756580265E-02,-2.788602277E-02, 0.000000000E+00, 9.683292819E-01
      2430,-4.581706870E-02,-2.785443167E-02, 0.000000000E+00, 9.903258492E-01
      2431,-6.018360225E-02,-2.780790571E-02, 0.000000000E+00, 9.949737782E-01
      2432, 2.083260830E-01,-2.775467491E-02, 0.000000000E+00, 9.552203404E-01
      2433, 2.099982910E-01,-2.775467491E-02, 0.000000000E+00, 9.550012147E-01
      2434,-3.282931032E-02,-2.775417998E-02, 0.000000000E+00, 9.850850088E-01
      2435,-2.723088115E-02,-2.773237257E-02, 0.000000000E+00, 9.845868142E-01
      2436, 2.013687613E-01,-2.771389956E-02, 0.000000000E+00, 9.553857034E-01
      2437, 1.981132370E-01,-2.770597941E-02, 0.000000000E+00, 9.553683494E-01
      2438,-7.922627208E-02,-2.769971137E-02, 0.000000000E+00, 9.983163597E-01
      2439, 2.624321721E-03,-2.769381701E-02, 0.000000000E+00, 1.044416086E+00
      2440, 9.387466380E-02,-2.766678111E-02, 0.000000000E+00, 9.645462604E-01
      2441, 1.912107278E-01,-2.765991652E-02, 0.000000000E+00, 9.544620029E-01
      2442,-1.731044951E-02,-2.765400414E-02, 0.000000000E+00, 9.918220807E-01
      2443, 1.880280225E-01,-2.764124215E-02, 0.000000000E+00, 9.546661369E-01
      2444, 2.936962632E-02,-2.761785882E-02, 0.000000000E+00, 1.011678265E+00
      2445, 6.815420725E-02,-2.761369188E-02, 0.000000000E+00, 9.737646550E-01
      2446, 1.811749258E-01,-2.758106041E-02, 0.000000000E+00, 9.546548826E-01
      2447, 2.780956075E-02,-2.756637763E-02, 0.000000000E+00, 1.015543086E+00
      2448,-8.194571990E-02,-2.754312196E-02, 0.000000000E+00, 9.986637330E-01
      2449, 1.780421613E-01,-2.753910446E-02, 0.000000000E+00, 9.547194419E-01
      2450,-1.790424657E-02,-2.751603868E-02, 0.000000000E+00, 9.890279254E-01
      2451,-8.862934467E-02,-2.751558245E-02, 0.000000000E+00, 9.992260566E-01
      2452,-1.099982910E-01,-2.750298309E-02, 0.000000000E+00, 1.000000000E+00
      2453,-1.083870168E-01,-2.750298309E-02, 0.000000000E+00, 9.999832765E-01
      2454, 2.342174482E-02,-2.748338731E-02, 0.000000000E+00, 1.023556106E+00
      2455,-9.839044862E-02,-2.748297869E-02, 0.000000000E+00, 9.997649553E-01
      2456,-9.159553630E-02,-2.746008751E-02, 0.000000000E+00, 9.994437447E-01
      2457,-1.014897302E-01,-2.745986590E-02, 0.000000000E+00, 9.998747366E-01
      2458, 5.794874000E-02,-2.745614206E-02, 0.000000000E+00, 9.778802482E-01
      2459, 1.712238011E-01,-2.745340073E-02, 0.000000000E+00, 9.542734713E-01
      2460, 7.666948280E-02,-2.738615071E-02, 0.000000000E+00, 9.691841755E-01
      2461, 1.681665566E-01,-2.735007396E-02, 0.000000000E+00, 9.537080804E-01
      2462,-4.855919321E-02,-2.733959920E-02, 0.000000000E+00, 9.910261850E-01
      2463, 2.128411866E-02,-2.715622274E-02, 0.000000000E+00, 1.026902789E+00
      2464,-1.363359423E-02,-2.714756287E-02, 0.000000000E+00, 9.976456955E-01
      2465, 6.611540506E-02,-2.713221643E-02, 0.000000000E+00, 9.714833595E-01
      2466, 9.814267840E-02,-2.710419004E-02, 0.000000000E+00, 9.606576360E-01
      2467,-3.706990167E-02,-2.707850806E-02, 0.000000000E+00, 9.862942022E-01
      2468, 1.377337803E-02,-2.700907684E-02, 0.000000000E+00, 1.042544913E+00
      2469, 1.614166982E-01,-2.700518365E-02, 0.000000000E+00, 9.516948828E-01
      2470, 5.610741300E-02,-2.697924939E-02, 0.000000000E+00, 9.763614319E-01
      2471,-1.163785478E-02,-2.690892464E-02, 0.000000000E+00, 1.002355181E+00
      2472,-6.558179941E-02,-2.690250119E-02, 0.000000000E+00, 9.960562930E-01
      2473, 3.332029610E-02,-2.690143126E-02, 0.000000000E+00, 1.002168733E+00
      2474, 1.218973930E-01,-2.688079408E-02, 0.000000000E+00, 9.540849034E-01
      2475,-4.368015083E-03,-2.686553136E-02, 0.000000000E+00, 1.028113321E+00
      2476, 9.164414317E-02,-2.685874421E-02, 0.000000000E+00, 9.594881679E-01
      2477, 4.895517783E-02,-2.684279433E-02, 0.000000000E+00, 9.805849872E-01
      2478,-2.867708572E-02,-2.684080812E-02, 0.000000000E+00, 9.833160881E-01
      2479, 1.584986401E-01,-2.681231202E-02, 0.000000000E+00, 9.495830750E-01
      2480,-7.795713587E-03,-2.680462748E-02, 0.000000000E+00, 1.016040857E+00
      2481,-2.506722359E-02,-2.679503295E-02, 0.000000000E+00, 9.834619058E-01
      2482, 1.179035429E-02,-2.673188843E-02, 0.000000000E+00, 1.045989456E+00
      2483, 8.283219318E-02,-2.671077632E-02, 0.000000000E+00, 9.609418646E-01
      2484, 1.024775141E-01,-2.671061772E-02, 0.000000000E+00, 9.562123903E-01
      2485,-1.137443831E-03,-2.656703562E-02, 0.000000000E+00, 1.039765447E+00
      2486, 4.581925484E-02,-2.652175298E-02, 0.000000000E+00, 9.830127530E-01
      2487, 3.597840059E-02,-2.646287763E-02, 0.000000000E+00, 9.935401821E-01
      2488,-6.821372293E-02,-2.640589730E-02, 0.000000000E+00, 9.965380827E-01
      2489, 1.246080204E-01,-2.635107051E-02, 0.000000000E+00, 9.519497723E-01
      2490, 1.069080912E-01,-2.632492801E-02, 0.000000000E+00, 9.528832997E-01
      2491, 7.200546949E-02,-2.631246023E-02, 0.000000000E+00, 9.619755836E-01
